CUST_ID,TARGET,AGE,GENDER,BALANCE,OCCUPATION,AGE_BKT,SCR,HOLDING_PERIOD,ACC_TYPE,ACC_OP_DATE,LEN_OF_RLTN_IN_MNTH,NO_OF_L_CR_TXNS,NO_OF_L_DR_TXNS,TOT_NO_OF_L_TXNS,NO_OF_BR_CSH_WDL_DR_TXNS,NO_OF_ATM_DR_TXNS,NO_OF_NET_DR_TXNS,NO_OF_MOB_DR_TXNS,NO_OF_CHQ_DR_TXNS,FLG_HAS_CC,AMT_ATM_DR,AMT_BR_CSH_WDL_DR,AMT_CHQ_DR,AMT_NET_DR,AMT_MOB_DR,AMT_L_DR,FLG_HAS_ANY_CHGS,AMT_OTH_BK_ATM_USG_CHGS,AMT_MIN_BAL_NMC_CHGS,NO_OF_IW_CHQ_BNC_TXNS,NO_OF_OW_CHQ_BNC_TXNS,AVG_AMT_PER_ATM_TXN,AVG_AMT_PER_CSH_WDL_TXN,AVG_AMT_PER_CHQ_TXN,AVG_AMT_PER_NET_TXN,AVG_AMT_PER_MOB_TXN,FLG_HAS_NOMINEE,FLG_HAS_OLD_LOAN,random,split
C2880,0,48,M,15972.79,SENP,46-50,327,22,CA,01-09-2008,113,17,1,18,1,0,0,0,0,0,0,172120,0,0.0,0,172120.0,0,0,0,0,0,0.0,172120.0,0.0,0.0,0.0,1,0,0.910237979,1.106980294105948
C4981,0,42,M,218413.75,SAL,41-45,213,12,SA,06-05-2009,96,6,6,12,2,1,1,0,2,0,14900,863660,49040,858083.0,0,1785683.0,0,0,0,0,0,14900.0,431830.0,24520.0,858083.0,0.0,1,0,0.9102937809999999,-1.7526669043074792
C13274,1,37,M,25570.39,SELF-EMP,36-40,236,18,SA,02-04-2014,40,2,2,4,0,0,0,0,2,0,0,0,17500,0.0,0,17500.0,0,0,0,0,0,0.0,0.0,8750.0,0.0,0.0,1,0,0.910362061,-1.403087126788456
C10199,0,24,M,325162.67,SENP,<25,748,27,CA,4/19/2013,49,6,3,9,2,1,0,0,0,1,10200,325950,0,0.0,0,336150.0,0,0,0,0,0,10200.0,162975.0,0.0,0.0,0.0,1,1,0.911032672,0.6201232575859542
C9445,0,41,M,1572.38,SELF-EMP,41-45,291,14,SA,6/14/2001,192,19,15,34,6,2,4,1,2,1,2000,423620,20970,209854.0,76855,733299.0,0,0,0,0,1,1000.0,70603.33,10485.0,52463.5,76855.0,1,1,0.911341572,-0.709515799186506
C1088,0,37,M,44333.1,SELF-EMP,36-40,366,24,SA,08-11-2008,106,6,3,9,2,0,1,0,0,1,0,74340,0,440713.0,0,515053.0,0,0,0,0,0,0.0,37170.0,0.0,440713.0,0.0,1,1,0.911727808,-0.010036992360932723
C15860,0,45,M,21340.12,SAL,41-45,236,1,SA,12-07-2003,162,7,7,14,0,1,1,0,5,0,11800,0,890970,996726.0,0,1899496.0,0,0,0,0,0,11800.0,0.0,178194.0,996726.0,0.0,1,1,0.911770647,-0.18808492038968047
C9190,0,42,M,0.0,SAL,41-45,919,27,CA,9/30/2009,92,27,3,30,2,1,0,0,0,1,1500,947730,0,0.0,0,949230.0,1,0,170,0,0,1500.0,473865.0,0.0,0.0,0.0,1,0,0.9119028309999999,0.941285667886712
C13737,0,46,M,61038.19,PROF,46-50,378,9,SA,7/27/2005,142,2,2,4,1,0,0,0,1,0,0,128230,0,0.0,0,128230.0,0,0,0,0,0,0.0,128230.0,0.0,0.0,0.0,1,1,0.911991368,0.30486186207323496
C5041,0,53,M,65177.71,SAL,>50,120,23,CA,5/29/2008,108,29,4,33,3,0,0,1,0,1,0,611950,0,0.0,124689,736639.0,0,0,0,0,0,0.0,203983.33,0.0,0.0,124689.0,1,1,0.9120867029999999,0.90126193694598
C6130,0,36,M,1544.23,SENP,36-40,868,12,SA,9/20/2008,104,10,5,15,0,1,0,0,4,0,19800,0,44920,0.0,0,64720.0,0,0,0,0,0,19800.0,0.0,11230.0,0.0,0.0,1,0,0.912133801,-0.1070851320002135
C15648,0,31,M,72760.2,SAL,31-35,849,7,SA,6/30/2000,203,6,5,11,0,1,0,0,4,0,17900,0,76670,0.0,0,94570.0,0,0,0,0,0,17900.0,0.0,19167.5,0.0,0.0,1,1,0.9122825440000001,-0.08884989075085235
C439,0,34,F,1080481.51,SAL,31-35,443,30,SA,1/22/2001,196,7,1,8,1,0,0,0,0,1,0,315850,0,0.0,0,315850.0,0,0,0,0,0,0.0,315850.0,0.0,0.0,0.0,1,0,0.912373765,-0.9012773531097958
C682,0,26,F,131836.52,SENP,26-30,481,27,SA,3/24/2010,86,6,1,7,0,1,0,0,0,1,6200,0,0,0.0,0,6200.0,0,0,0,0,0,6200.0,0.0,0.0,0.0,0.0,1,1,0.912575412,-1.0688889804078197
C14620,0,34,M,1437156.97,PROF,31-35,201,1,SA,12-08-2000,198,13,7,20,1,1,1,0,4,0,15400,326690,55040,97951.0,0,495081.0,0,0,0,0,0,15400.0,326690.0,13760.0,97951.0,0.0,1,1,0.9126734590000001,-0.722015485638108
C8598,0,46,M,1348202.65,SELF-EMP,46-50,846,31,SA,4/22/2011,73,10,1,11,1,0,0,0,0,0,0,448810,0,0.0,0,448810.0,0,0,0,0,0,0.0,448810.0,0.0,0.0,0.0,0,0,0.9127244959999999,-0.10245303622112056
C6428,0,38,M,24354.81,SELF-EMP,36-40,275,27,SA,4/18/2003,169,0,4,4,3,0,0,0,1,0,0,397770,23440,0.0,0,421210.0,0,0,0,0,0,0.0,132590.0,23440.0,0.0,0.0,1,0,0.913536755,1.3831245260731486
C5794,0,47,M,480774.06,PROF,46-50,698,21,SA,8/22/2000,201,12,1,13,0,1,0,0,0,0,5300,0,0,0.0,0,5300.0,0,0,0,0,0,5300.0,0.0,0.0,0.0,0.0,1,1,0.913555948,-0.8015481800947325
C12990,1,27,M,46461.69,SELF-EMP,26-30,839,29,SA,04-01-2004,158,10,3,13,2,1,0,0,0,0,3900,250650,0,0.0,0,254550.0,1,0,0,0,0,3900.0,125325.0,0.0,0.0,0.0,1,1,0.913815605,0.0498750473624221
C16722,0,35,M,3017957.85,SELF-EMP,31-35,715,7,SA,4/16/2009,98,8,5,13,1,1,1,0,2,0,1700,147860,70890,853445.0,0,1073895.0,0,0,0,0,0,1700.0,147860.0,35445.0,853445.0,0.0,1,1,0.913899962,-0.5737710997288131
C7639,0,25,F,463630.23,SENP,<25,308,22,SA,10-09-2006,128,2,4,6,3,1,0,0,0,0,5300,57520,0,0.0,0,62820.0,0,0,0,0,0,5300.0,19173.33,0.0,0.0,0.0,1,0,0.914049769,-1.2525762002442955
C19489,0,52,M,26020.46,SELF-EMP,>50,565,5,SA,8/24/2005,141,18,14,32,4,2,3,1,4,1,24800,988660,59200,788523.0,136816,1997999.0,0,0,0,0,0,12400.0,247165.0,14800.0,262841.0,136816.0,1,1,0.914145181,1.43018479281079
C18343,0,39,M,375046.15,SELF-EMP,36-40,245,8,SA,7/25/2008,106,11,8,19,4,1,1,0,2,0,19400,561590,12550,37065.0,0,630605.0,0,0,0,0,0,19400.0,140397.5,6275.0,37065.0,0.0,1,1,0.914247172,-0.9064194809815742
C14752,0,50,M,81897.99,PROF,46-50,596,4,SA,11/13/2008,103,8,5,13,1,1,1,0,2,1,6500,926820,22690,436771.0,0,1392781.0,0,0,0,0,0,6500.0,926820.0,11345.0,436771.0,0.0,1,0,0.914297576,0.0842434266724529
C17576,1,44,M,2793.86,SELF-EMP,41-45,881,6,CA,06-10-2010,84,24,31,55,14,3,8,2,4,1,24500,360860,29490,767150.0,127710,1309710.0,0,0,0,0,0,8166.67,25775.71,7372.5,95893.75,63855.0,1,1,0.914354624,0.30880946310879837
C8237,0,34,F,1893939.18,SENP,31-35,385,11,SA,11-06-2008,103,12,6,18,2,1,1,0,2,1,3600,909650,36050,82550.0,0,1031850.0,0,0,0,0,0,3600.0,454825.0,18025.0,82550.0,0.0,1,1,0.914401074,-2.033180806026208
C11335,0,44,F,15778.44,SENP,41-45,176,27,SA,11/20/2014,30,2,2,4,1,0,1,0,0,1,0,67740,0,727113.0,0,794853.0,0,0,0,0,0,0.0,67740.0,0.0,727113.0,0.0,1,1,0.91461805,1.32341079994805
C17812,0,32,M,72867.82,PROF,31-35,621,4,SA,7/15/2006,131,9,5,14,2,1,1,0,1,1,8500,677000,0,495713.0,0,1181213.0,0,0,0,0,0,8500.0,338500.0,0.0,495713.0,0.0,0,0,0.914722645,0.7392297145487196
C18638,1,30,M,37598.35,SENP,26-30,231,7,SA,09-02-2003,165,10,5,15,1,1,1,0,2,1,9400,855150,79404,267310.0,0,1211264.0,0,0,0,0,0,9400.0,855150.0,39702.0,267310.0,0.0,1,1,0.914827134,-0.7718250652039408
C13872,0,32,F,481260.06,SAL,31-35,352,1,CA,3/26/2009,98,1,1,2,0,0,0,0,1,0,0,0,71680,0.0,0,71680.0,0,0,0,0,0,0.0,0.0,71680.0,0.0,0.0,1,1,0.9149446290000001,0.1405493561956382
C17193,0,53,M,712999.77,SAL,>50,963,1,CA,2/24/1999,219,34,20,54,8,2,5,1,4,1,25000,17340,39440,935705.0,49636,1067121.0,0,0,0,0,0,12500.0,2167.5,9860.0,187141.0,49636.0,1,0,0.9149588740000001,-0.18285383616828713
C9536,0,55,M,1034023.68,SENP,>50,186,27,SA,11-10-2012,55,4,2,6,1,0,1,0,0,1,0,653810,0,715003.0,0,1368813.0,0,0,0,0,0,0.0,653810.0,0.0,715003.0,0.0,1,0,0.915008367,0.8518101831717935
C7181,0,24,F,1413990.08,PROF,<25,622,12,SA,01-03-2009,101,15,8,23,1,1,1,0,5,0,3100,226430,104900,71921.0,0,406351.0,0,0,0,0,0,3100.0,226430.0,20980.0,71921.0,0.0,1,1,0.9153091390000001,-0.19066867184270275
C9569,0,31,F,46326.87,SENP,31-35,647,19,SA,4/14/2012,62,4,3,7,1,0,0,0,2,1,0,998590,24060,0.0,0,1022650.0,0,0,0,0,0,0.0,998590.0,12030.0,0.0,0.0,1,1,0.9153502020000001,-0.044972745819520314
C7590,0,55,F,177364.54,SENP,>50,319,23,CA,07-12-2000,203,14,4,18,2,2,0,0,0,0,35000,486920,0,0.0,0,521920.0,0,0,0,0,0,17500.0,243460.0,0.0,0.0,0.0,1,1,0.9153880109999999,0.40416358183642065
C1469,0,38,M,60160.51,SENP,36-40,120,23,SA,8/16/2006,130,11,4,15,1,1,2,0,0,0,16400,222160,0,352710.0,0,591270.0,0,0,0,0,0,16400.0,222160.0,0.0,176355.0,0.0,1,1,0.915629803,0.8745581226930802
C6123,0,54,F,113506.05,SELF-EMP,>50,764,23,SA,08-09-2002,178,14,1,15,1,0,0,0,0,0,0,364220,0,0.0,0,364220.0,0,0,0,0,0,0.0,364220.0,0.0,0.0,0.0,1,1,0.915829718,-0.25110206852068007
C6462,0,27,M,327772.7,SELF-EMP,26-30,448,29,SA,7/28/1999,214,16,2,18,0,2,0,0,0,0,25000,0,0,0.0,0,25000.0,0,0,0,0,0,12500.0,0.0,0.0,0.0,0.0,1,0,0.9159312390000001,-1.2623264728172114
C1697,0,24,M,145553.82,SENP,<25,737,14,CA,4/16/2012,62,23,2,25,1,0,0,0,1,0,0,585250,71240,0.0,0,656490.0,0,0,0,0,0,0.0,585250.0,71240.0,0.0,0.0,1,1,0.916005139,-3.104051908051395
C19372,0,43,M,32123.27,SAL,41-45,655,3,SA,09-10-2013,45,5,4,9,2,0,0,0,2,1,0,882380,90580,0.0,0,972960.0,0,0,0,0,0,0.0,441190.0,45290.0,0.0,0.0,1,0,0.916177165,-1.1448403255993052
C87,0,45,F,161388.29,PROF,41-45,896,24,CA,11/16/2002,175,41,4,45,0,3,0,1,0,0,10600,0,0,0.0,21355,31955.0,0,0,0,0,0,3533.33,0.0,0.0,0.0,21355.0,1,0,0.9163264729999999,-1.6440755788724613
C5900,0,49,M,0.0,SELF-EMP,46-50,410,19,SA,10-02-1999,212,2,2,4,0,0,0,0,2,0,0,0,43550,0.0,0,43550.0,1,0,170,0,0,0.0,0.0,21775.0,0.0,0.0,1,1,0.9165082109999999,1.3514400643192097
C2503,0,50,M,204086.83,PROF,46-50,213,21,SA,09-03-1999,213,5,2,7,1,1,0,0,0,1,1900,435120,0,0.0,0,437020.0,0,0,0,0,0,1900.0,435120.0,0.0,0.0,0.0,1,0,0.916646348,-0.35036272801367085
C19308,1,29,M,169788.3,SAL,26-30,791,6,SA,8/23/2005,141,14,7,21,1,1,1,0,4,0,14700,784680,92430,961956.7,0,1853766.7,0,0,0,0,0,14700.0,784680.0,23107.5,961956.7,0.0,1,0,0.9166722959999999,-1.8196959463205336
C18192,0,50,F,225970.49,PROF,46-50,868,4,SA,09-08-2001,189,6,4,10,2,0,0,0,2,1,0,411800,25760,0.0,0,437560.0,0,0,0,0,0,0.0,205900.0,12880.0,0.0,0.0,1,0,0.9167028220000001,-1.182834147159426
C19160,0,43,M,193362.13,SENP,41-45,562,5,CA,10-01-2011,68,7,7,14,1,1,1,0,4,0,3100,481120,61970,868788.0,0,1414978.0,0,0,0,0,0,3100.0,481120.0,15492.5,868788.0,0.0,1,1,0.9169258240000001,-1.7259512273987085
C8532,0,42,F,13158.14,SELF-EMP,41-45,105,15,SA,02-08-2010,88,18,14,32,6,2,4,1,1,1,35400,198430,51490,326421.0,170332,782073.0,0,0,0,0,0,17700.0,33071.67,51490.0,81605.25,170332.0,1,1,0.917469874,-0.1427454518606554
C16682,1,38,M,124050.44,SENP,36-40,758,5,SA,02-11-2001,196,11,6,17,1,1,0,0,4,0,11600,981870,77380,0.0,0,1070850.0,0,0,0,0,0,11600.0,981870.0,19345.0,0.0,0.0,1,0,0.917646217,1.2609657022814835
C5390,0,40,F,219741.53,PROF,36-40,326,11,SA,2/26/2004,159,14,7,21,4,1,1,0,1,0,3600,195450,0,389594.0,0,588644.0,0,0,0,0,0,3600.0,48862.5,0.0,389594.0,0.0,1,1,0.917749638,0.09335726451515448
C18760,0,34,M,108284.75,SELF-EMP,31-35,326,8,SA,02-09-2011,76,6,6,12,1,1,0,0,4,0,2700,149730,62890,0.0,0,215320.0,0,0,0,0,0,2700.0,149730.0,15722.5,0.0,0.0,1,0,0.917963229,-0.14973198892387196
C6544,0,50,M,160064.41,SELF-EMP,46-50,948,20,SA,1/24/2004,160,13,7,20,1,1,1,0,4,1,13100,996810,36020,739569.0,0,1785499.0,0,0,0,1,0,13100.0,996810.0,9005.0,739569.0,0.0,1,1,0.918032348,-0.7232674639382721
C5172,0,27,F,543059.03,SELF-EMP,26-30,381,30,SA,09-01-2008,105,0,2,2,0,1,0,0,1,0,5800,0,10180,0.0,0,15980.0,0,0,0,0,0,5800.0,0.0,10180.0,0.0,0.0,1,0,0.9181775679999999,1.2420981443762313
C10790,0,34,F,164615.46,SENP,31-35,351,14,SA,03-05-2003,171,8,5,13,1,1,1,0,2,0,5400,117590,36920,507691.0,0,667601.0,0,0,0,0,0,5400.0,117590.0,18460.0,507691.0,0.0,1,1,0.918235848,-0.20426753285778387
C17803,0,42,O,24023.02,SAL,41-45,335,7,CA,4/15/2009,98,22,29,51,8,3,9,2,7,1,36500,735440,969040,254148.0,124621,2119749.0,0,0,0,0,0,12166.67,91930.0,138434.29,28238.67,62310.5,1,1,0.9183917659999999,0.6336506316081103
C13620,1,48,M,109995.15,PROF,46-50,944,16,SA,01-02-2009,101,9,5,14,1,1,1,0,2,1,200,512210,22550,363268.0,0,898228.0,1,0,0,1,0,200.0,512210.0,11275.0,363268.0,0.0,1,0,0.918395077,-1.7214860497959164
C17816,0,36,F,35940.85,SENP,36-40,227,1,SA,09-02-2002,177,12,6,18,3,1,1,0,1,0,8100,445860,0,875224.0,0,1329184.0,0,0,0,0,0,8100.0,148620.0,0.0,875224.0,0.0,1,0,0.918524448,-0.08396200040789081
C3674,0,49,M,147299.29,SENP,46-50,336,13,SA,02-11-2003,172,14,14,28,4,2,3,1,4,0,28400,265230,45350,52024.0,22183,413187.0,0,0,0,0,0,14200.0,66307.5,11337.5,17341.33,22183.0,0,0,0.918558234,0.6826196481194727
C6041,0,43,M,60200.34,SENP,41-45,472,18,CA,5/27/2011,72,17,22,39,7,2,7,1,5,0,19600,860530,379280,145584.0,19510,1424504.0,0,0,0,1,0,9800.0,122932.86,75856.0,20797.71,19510.0,1,1,0.918749107,0.7443880508177624
C2265,0,55,M,431746.16,SAL,>50,235,15,SA,9/21/2012,56,7,7,14,2,1,0,0,4,0,15100,670120,58990,0.0,0,744210.0,0,0,0,0,0,15100.0,335060.0,14747.5,0.0,0.0,1,1,0.9187994620000001,0.4181739315072751
C3487,0,55,M,807648.08,PROF,>50,148,31,SA,03-10-2006,135,11,4,15,1,2,1,0,0,0,35600,309890,0,192291.0,0,537781.0,1,0,0,0,0,17800.0,309890.0,0.0,192291.0,0.0,1,1,0.918916051,1.3896458168756733
C16706,0,33,F,704009.76,SAL,31-35,591,1,SA,3/15/2003,171,4,3,7,0,0,0,0,3,0,0,0,29620,0.0,0,29620.0,0,0,0,0,0,0.0,0.0,9873.33,0.0,0.0,1,0,0.918951673,-1.0912833974516136
C18320,0,51,M,357953.62,SAL,>50,238,8,SA,09-10-2004,153,12,6,18,0,1,1,0,4,0,2700,0,88900,34453.0,0,126053.0,0,0,0,0,0,2700.0,0.0,22225.0,34453.0,0.0,1,0,0.919117402,1.017793791370504
C1767,0,45,M,13339.42,SENP,41-45,249,30,SA,5/31/2013,48,5,4,9,1,2,1,0,0,0,24200,767140,0,345118.0,0,1136458.0,0,0,0,0,0,12100.0,767140.0,0.0,345118.0,0.0,1,0,0.919366563,-2.5227931693889327
C11625,0,26,M,2990105.28,SENP,26-30,877,27,SA,12/23/2007,113,10,2,12,1,1,0,0,0,0,15100,799200,0,0.0,0,814300.0,1,0,0,0,0,15100.0,799200.0,0.0,0.0,0.0,1,1,0.919371762,-0.4622817149801207
C3477,0,42,M,5688.92,SELF-EMP,41-45,263,26,SA,3/30/1999,218,5,4,9,3,0,0,0,1,0,0,597450,95770,0.0,0,693220.0,0,0,0,0,0,0.0,199150.0,95770.0,0.0,0.0,1,1,0.919481488,0.634166877607983
C16662,0,35,M,949926.03,SELF-EMP,31-35,280,1,SA,6/27/2010,83,13,7,20,1,1,1,0,4,0,4600,96070,20550,631253.0,0,752473.0,0,0,0,0,0,4600.0,96070.0,5137.5,631253.0,0.0,1,0,0.920038832,0.4573749693225874
C7336,0,54,M,322923.2,SELF-EMP,>50,173,10,SA,12/21/2000,197,2,1,3,0,0,0,0,1,0,0,0,33510,0.0,0,33510.0,0,0,0,0,0,0.0,0.0,33510.0,0.0,0.0,1,1,0.9200787990000001,0.8941559190811683
C5017,0,41,M,239430.91,SELF-EMP,41-45,158,13,SA,4/18/2013,49,6,5,11,1,1,1,0,2,1,13400,749510,16680,595355.0,0,1374945.0,0,0,0,0,0,13400.0,749510.0,8340.0,595355.0,0.0,1,0,0.920097811,-1.083952820710183
C3496,0,36,F,484349.11,SELF-EMP,36-40,423,29,SA,10/16/2005,140,7,1,8,1,0,0,0,0,1,0,454050,0,0.0,0,454050.0,0,0,0,0,0,0.0,454050.0,0.0,0.0,0.0,1,1,0.9203075409999999,0.284012404529507
C15531,0,53,M,25998.43,SAL,>50,855,1,SA,6/13/2004,156,18,14,32,2,2,4,1,5,0,15100,254860,868690,27449.0,162579,1328678.0,0,0,0,0,0,7550.0,127430.0,173738.0,6862.25,162579.0,1,0,0.920492524,1.4374752632411163
C17984,0,49,M,24800.52,SENP,46-50,203,6,SA,09-12-2012,57,7,6,13,2,1,1,0,2,1,1700,496080,13380,459241.0,0,970401.0,0,0,0,0,0,1700.0,248040.0,6690.0,459241.0,0.0,0,0,0.920524217,1.8391220308556704
C12435,1,33,M,31972.53,SELF-EMP,31-35,643,12,SA,04-05-2005,146,19,15,34,7,2,4,1,1,0,22100,859610,87060,395803.0,147302,1511875.0,0,0,0,0,0,11050.0,122801.43,87060.0,98950.75,147302.0,1,0,0.92062473,0.6200937600527162
C8068,0,44,F,328633.35,SENP,41-45,620,14,SA,11/16/1999,211,19,15,34,5,2,3,1,4,0,29500,920,46960,76837.0,76493,230710.0,0,0,0,0,0,14750.0,184.0,11740.0,25612.33,76493.0,1,0,0.9208515159999999,-0.22516136204737833
C3651,0,46,M,91312.79,PROF,46-50,255,11,SA,5/23/2014,36,2,2,4,1,0,0,0,1,0,0,379030,0,0.0,0,379030.0,0,0,0,0,0,0.0,379030.0,0.0,0.0,0.0,1,0,0.921104692,-1.3880134149013834
C18253,0,40,M,18216.88,SELF-EMP,36-40,603,2,SA,4/26/2012,61,10,5,15,1,1,1,0,2,0,11200,561120,49320,997570.0,0,1619210.0,1,0,0,0,1,11200.0,561120.0,24660.0,997570.0,0.0,1,1,0.9211139540000001,0.1331788818074127
C3256,0,22,F,310200.54,SENP,<25,386,19,SA,7/24/2000,202,2,2,4,0,0,0,0,2,1,0,0,91620,0.0,0,91620.0,0,0,0,0,0,0.0,0.0,45810.0,0.0,0.0,1,1,0.921132207,-0.4362533487135582
C435,0,53,M,897530.01,SENP,>50,177,28,SA,11-02-2000,199,12,4,16,4,0,0,0,0,1,0,861930,0,0.0,0,861930.0,0,0,0,0,0,0.0,215482.5,0.0,0.0,0.0,1,0,0.921245822,-0.8764037517120133
C7096,0,53,M,889747.44,SAL,>50,251,16,SA,3/22/2001,194,5,4,9,3,0,0,0,1,0,0,607140,0,0.0,0,607140.0,0,0,0,0,0,0.0,202380.0,0.0,0.0,0.0,1,1,0.921307148,0.3749739540826962
C17607,0,36,M,902113.53,SELF-EMP,36-40,458,6,SA,08-04-1999,214,18,14,32,7,2,4,1,0,0,16800,15200,0,975589.0,17659,1025248.0,0,0,0,0,0,8400.0,2171.43,0.0,243897.25,17659.0,1,1,0.921310273,0.8831321648878336
C19076,0,31,M,20605.85,SAL,31-35,180,1,SA,04-12-2000,206,6,5,11,1,1,1,0,2,0,9100,701600,62740,559982.0,0,1333422.0,0,0,0,0,0,9100.0,701600.0,31370.0,559982.0,0.0,1,1,0.92151488,-0.17537916941364565
C15230,0,49,M,37570.76,SAL,46-50,246,6,SA,12/15/2008,102,19,15,34,1,2,4,1,7,0,26700,501120,721890,669726.0,182752,2102188.0,0,0,0,0,0,13350.0,501120.0,103127.14,167431.5,182752.0,1,0,0.921881313,-1.1227850257727932
C6024,0,44,F,608161.46,SELF-EMP,41-45,183,22,SA,12/16/2004,150,6,4,10,1,1,0,1,1,0,9700,645600,45030,0.0,145988,846318.0,0,0,0,0,0,9700.0,645600.0,45030.0,0.0,145988.0,1,1,0.9223692370000001,-0.6038838965684471
C7951,0,42,F,115305.57,PROF,41-45,335,29,SA,11/30/2008,102,4,3,7,1,1,0,0,1,0,8400,126730,31890,0.0,0,167020.0,0,0,0,0,0,8400.0,126730.0,31890.0,0.0,0.0,1,1,0.92289267,0.09068391913814812
C2471,0,30,M,162473.17,PROF,26-30,829,22,SA,5/16/2011,73,2,2,4,2,0,0,0,0,1,0,435770,0,0.0,0,435770.0,0,0,0,0,0,0.0,217885.0,0.0,0.0,0.0,1,0,0.923150974,-1.197006183657783
C14157,0,24,F,626913.13,SENP,<25,113,9,CA,09-09-2010,81,18,23,41,10,3,7,1,2,1,10900,999800,23800,265418.0,6403,1306321.0,0,0,0,0,0,3633.33,99980.0,11900.0,37916.86,6403.0,1,0,0.923501098,-0.09380498030800191
C14173,0,31,M,396322.52,PROF,31-35,463,1,SA,08-04-2007,118,6,5,11,1,1,1,0,2,1,3500,448720,33790,153756.0,0,639766.0,0,0,0,0,0,3500.0,448720.0,16895.0,153756.0,0.0,0,1,0.92380634,-0.416086369198343
C10733,0,50,M,138490.94,SAL,46-50,397,29,SA,05-10-2011,73,5,2,7,0,1,1,0,0,0,14500,0,0,679647.0,0,694147.0,0,0,0,0,0,14500.0,0.0,0.0,679647.0,0.0,1,1,0.924004445,-1.4356678210441425
C3632,0,31,F,453183.99,SENP,31-35,178,19,SA,8/20/2003,165,13,7,20,2,1,0,0,4,0,14000,604900,12120,0.0,0,631020.0,0,0,0,1,0,14000.0,302450.0,3030.0,0.0,0.0,1,0,0.924362985,-0.06797311307046608
C11214,0,23,M,424691.39,PROF,<25,253,10,SA,11/21/2008,102,8,6,14,1,1,0,0,4,1,12400,583820,24020,0.0,0,620240.0,0,0,0,0,0,12400.0,583820.0,6005.0,0.0,0.0,1,1,0.924426332,0.037772299947080236
C10781,0,40,F,1139199.97,SENP,36-40,207,16,SA,08-09-2003,166,2,2,4,0,0,0,0,2,0,0,0,45630,0.0,0,45630.0,0,0,0,0,0,0.0,0.0,22815.0,0.0,0.0,1,0,0.924521591,-0.6091530992173126
C17732,0,49,M,20467.04,SAL,46-50,617,4,SA,2/18/2011,75,17,14,31,1,2,4,1,6,1,33000,369050,486620,992793.0,165503,2046966.0,0,0,0,0,0,16500.0,369050.0,81103.33,248198.25,165503.0,1,1,0.924760288,1.2821006203490857
C5885,0,35,M,282820.43,SAL,31-35,533,18,SA,1/23/2002,184,3,2,5,1,0,0,0,1,0,0,488760,0,0.0,0,488760.0,0,0,0,0,0,0.0,488760.0,0.0,0.0,0.0,1,0,0.924842233,-0.48581425312835813
C9989,0,35,M,85310.61,SELF-EMP,31-35,873,19,SA,11-12-2003,163,12,6,18,2,1,1,0,2,0,17500,954720,32920,443861.0,0,1449001.0,0,0,0,0,0,17500.0,477360.0,16460.0,443861.0,0.0,1,0,0.925001087,-0.313354532623135
C5656,0,51,M,540341.3,SAL,>50,945,29,CA,11/23/2002,174,21,1,22,0,1,0,0,0,1,2700,0,0,0.0,0,2700.0,0,0,0,0,0,2700.0,0.0,0.0,0.0,0.0,1,1,0.9255875020000001,1.056895590695637
C18158,0,55,M,43511.41,SAL,>50,124,5,CA,08-04-2000,202,38,15,53,5,2,3,1,4,1,47400,600830,30270,5537.0,19437,703474.0,0,0,0,0,0,23700.0,120166.0,7567.5,1845.67,19437.0,1,1,0.92568407,-0.8614355872965865
C12471,1,53,F,69662.25,SAL,>50,388,13,CA,05-05-2011,73,66,65,131,0,6,20,24,15,0,91200,0,4493410,87616.0,163022,4835248.0,1,40,0,0,1,15200.0,0.0,299560.67,4380.8,6792.58,0,0,0.925695362,-1.8844807032802444
C8003,0,30,M,48275.83,SAL,26-30,895,13,SA,09-04-2005,141,18,14,32,1,2,4,1,6,0,30400,758210,892420,193825.0,146296,2021151.0,0,0,0,0,0,15200.0,758210.0,148736.67,48456.25,146296.0,1,0,0.925802206,2.587430729933342
C9673,0,43,F,1419617.15,SENP,41-45,650,18,SA,09-09-2012,57,11,6,17,1,1,0,0,4,0,18300,426840,75810,0.0,0,520950.0,0,0,0,0,0,18300.0,426840.0,18952.5,0.0,0.0,1,1,0.9260377040000001,-0.9323135322474668
C5212,0,55,M,10936.68,PROF,>50,183,25,SA,07-06-2014,35,6,4,10,2,0,1,1,0,0,0,547580,0,530504.0,158302,1236386.0,0,0,0,0,0,0.0,273790.0,0.0,530504.0,158302.0,1,0,0.926094937,0.3438436495435791
C7674,0,31,M,782229.23,SENP,31-35,790,15,SA,06-09-2000,204,10,5,15,1,1,1,0,2,0,18600,576780,73790,245302.0,0,914472.0,0,0,0,0,0,18600.0,576780.0,36895.0,245302.0,0.0,1,0,0.9260950490000001,0.4892531267222754
C5795,0,29,M,295709.23,SAL,26-30,377,13,SA,07-10-2010,83,10,5,15,1,1,1,0,2,1,11200,55640,58920,819847.0,0,945607.0,0,0,0,0,0,11200.0,55640.0,29460.0,819847.0,0.0,1,1,0.926169173,-1.7351057418791485
C15168,0,42,M,101696.05,SELF-EMP,41-45,269,8,SA,12/17/2011,66,7,5,12,2,1,1,0,1,0,800,55680,0,9982.0,0,66462.0,0,0,0,0,0,800.0,27840.0,0.0,9982.0,0.0,1,0,0.9264267740000001,1.5158649359760625
