CUST_ID,TARGET,AGE,GENDER,BALANCE,OCCUPATION,AGE_BKT,SCR,HOLDING_PERIOD,ACC_TYPE,ACC_OP_DATE,LEN_OF_RLTN_IN_MNTH,NO_OF_L_CR_TXNS,NO_OF_L_DR_TXNS,TOT_NO_OF_L_TXNS,NO_OF_BR_CSH_WDL_DR_TXNS,NO_OF_ATM_DR_TXNS,NO_OF_NET_DR_TXNS,NO_OF_MOB_DR_TXNS,NO_OF_CHQ_DR_TXNS,FLG_HAS_CC,AMT_ATM_DR,AMT_BR_CSH_WDL_DR,AMT_CHQ_DR,AMT_NET_DR,AMT_MOB_DR,AMT_L_DR,FLG_HAS_ANY_CHGS,AMT_OTH_BK_ATM_USG_CHGS,AMT_MIN_BAL_NMC_CHGS,NO_OF_IW_CHQ_BNC_TXNS,NO_OF_OW_CHQ_BNC_TXNS,AVG_AMT_PER_ATM_TXN,AVG_AMT_PER_CSH_WDL_TXN,AVG_AMT_PER_CHQ_TXN,AVG_AMT_PER_NET_TXN,AVG_AMT_PER_MOB_TXN,FLG_HAS_NOMINEE,FLG_HAS_OLD_LOAN,random,split
C3413,0,47,M,84304.27,SENP,46-50,265,22,SA,08-03-2001,190,8,3,11,1,1,0,0,1,0,3300,478600,85830,0.0,0,567730.0,0,0,0,0,0,3300.0,478600.0,85830.0,0.0,0.0,1,0,0.887347643,0.019730928683005515
C19382,0,24,F,2534776.44,SENP,<25,282,6,SA,9/14/2004,153,11,7,18,0,1,1,0,5,0,16700,0,753550,123942.0,0,894192.0,0,0,0,0,0,16700.0,0.0,150710.0,123942.0,0.0,1,1,0.887384038,-1.042247741489836
C19660,0,36,M,330492.87,SELF-EMP,36-40,941,3,SA,09-10-2006,129,16,15,31,5,2,3,1,4,1,38800,446380,31380,370946.0,170539,1058045.0,0,0,0,0,0,19400.0,89276.0,7845.0,123648.67,170539.0,1,0,0.88739902,-1.637943464997122
C15570,0,53,F,78936.41,SENP,>50,426,1,SA,12/22/2006,125,2,2,4,1,0,0,0,1,0,0,515630,0,0.0,0,515630.0,0,0,0,0,0,0.0,515630.0,0.0,0.0,0.0,1,1,0.887416454,1.3576705698825968
C13388,1,41,F,1585087.83,SENP,41-45,802,26,SA,10-05-2002,176,12,2,13,0,1,0,0,1,0,0,0,54080,0.0,0,54080.0,0,0,0,0,0,0.0,0.0,54080.0,0.0,0.0,0,0,0.88741716,0.03734844367026292
C8097,0,23,M,1585087.83,PROF,<25,254,14,SA,2/14/2006,136,14,7,21,2,1,0,0,4,1,10300,865950,56390,0.0,0,932640.0,0,0,0,0,0,10300.0,432975.0,14097.5,0.0,0.0,1,1,0.88745228,3.06813854810163
C19440,1,41,M,11934.02,SELF-EMP,41-45,948,1,SA,10/16/1999,212,16,8,24,4,1,1,0,2,1,13800,835610,84880,676383.0,0,1610673.0,1,0,0,1,0,13800.0,208902.5,42440.0,676383.0,0.0,1,0,0.88758253,1.1480096682397376
C2423,0,36,M,800503.34,PROF,36-40,362,29,SA,4/30/2008,109,0,4,4,1,1,0,0,2,1,4600,395770,95770,0.0,0,496140.0,0,0,0,0,0,4600.0,395770.0,47885.0,0.0,0.0,1,1,0.88766202,-0.3169480068576387
C10849,0,28,M,3752135.79,SENP,26-30,186,25,SA,7/26/1999,214,4,3,7,1,0,0,0,2,0,0,965370,40290,0.0,0,1005660.0,0,0,0,0,0,0.0,965370.0,20145.0,0.0,0.0,1,0,0.887699948,-0.443216472257229
C10569,0,38,F,112523.72,SELF-EMP,36-40,688,20,SA,1/27/2002,184,16,14,30,1,2,4,1,6,1,20400,866550,610740,67572.0,126677,1691939.0,0,0,0,0,0,10200.0,866550.0,101790.0,16893.0,126677.0,1,0,0.8878160820000001,0.9301748368390389
C1347,0,53,M,594625.84,SAL,>50,230,21,SA,6/25/2007,119,11,3,14,3,0,0,0,0,1,0,712500,0,0.0,0,712500.0,0,0,0,0,0,0.0,237500.0,0.0,0.0,0.0,1,0,0.887879113,-0.3157917632107289
C2126,0,38,M,1510167.21,SENP,36-40,320,25,SA,09-06-2009,93,13,1,14,1,0,0,0,0,1,0,18640,0,0.0,0,18640.0,1,0,0,0,0,0.0,18640.0,0.0,0.0,0.0,0,0,0.887949595,-1.0057410885889297
C11318,0,24,M,57393.97,SAL,<25,825,15,SA,12/23/2006,125,11,9,20,4,1,0,1,3,0,4600,136450,0,0.0,129692,270742.0,0,0,0,0,0,4600.0,34112.5,0.0,0.0,129692.0,1,1,0.8879870609999999,-1.8186647727612897
C2399,0,51,F,44662.35,SAL,>50,169,17,SA,4/16/2006,134,8,5,13,0,1,0,0,4,0,10200,0,61710,0.0,0,71910.0,0,0,0,0,0,10200.0,0.0,15427.5,0.0,0.0,1,1,0.887991278,-0.08127095638342768
C4306,0,37,M,348346.59,PROF,36-40,526,23,SA,12-07-2000,198,13,3,16,1,1,0,0,1,0,13200,401770,51680,0.0,0,466650.0,0,0,0,0,0,13200.0,401770.0,51680.0,0.0,0.0,1,1,0.888164554,0.9506312960573651
C5918,0,28,M,68403.55,SAL,26-30,856,12,SA,01-05-2007,125,7,7,14,1,1,1,0,4,1,19600,544330,45950,547002.0,0,1156882.0,0,0,0,0,0,19600.0,544330.0,11487.5,547002.0,0.0,1,1,0.888193454,-0.32665581525789866
C15396,0,46,F,1984861.76,PROF,46-50,104,7,CA,03-02-2013,51,4,4,8,2,0,0,0,2,0,0,180710,83550,0.0,0,264260.0,0,0,0,0,0,0.0,90355.0,41775.0,0.0,0.0,1,0,0.888339889,-0.5911764093409035
C9912,0,43,F,2006848.36,SAL,41-45,256,22,SA,10/25/2008,103,2,2,4,0,2,0,0,0,0,22000,0,0,0.0,0,22000.0,0,0,0,0,0,11000.0,0.0,0.0,0.0,0.0,1,1,0.888479314,-0.10692651028743573
C8258,0,34,M,4815.28,SAL,31-35,971,17,SA,10-07-2014,32,7,7,14,3,1,1,0,2,0,17600,947030,54850,733472.0,0,1752952.0,0,0,0,0,0,17600.0,315676.67,27425.0,733472.0,0.0,1,1,0.8884850190000001,-1.4302745215247334
C14824,0,32,M,96756.92,SELF-EMP,31-35,382,3,SA,03-05-2011,75,2,2,4,0,0,0,0,2,0,0,0,66170,0.0,0,66170.0,0,0,0,0,0,0.0,0.0,33085.0,0.0,0.0,1,1,0.8886873809999999,0.4346311995546542
C12170,0,40,M,1583111.57,SENP,36-40,406,17,SA,08-06-2002,178,18,14,32,7,2,4,1,0,0,24800,210830,0,151934.0,135866,523430.0,0,0,0,0,0,12400.0,30118.57,0.0,37983.5,135866.0,1,0,0.888712807,0.11997789177689391
C18755,0,35,M,64816.1,SAL,31-35,399,5,CA,4/30/2001,193,20,26,46,11,3,8,2,2,0,21400,602410,16390,492820.0,39070,1172090.0,0,0,0,0,0,7133.33,54764.55,8195.0,61602.5,19535.0,1,0,0.8887688340000001,-0.4154243068969921
C14178,0,35,F,659497.21,SELF-EMP,31-35,755,4,SA,2/16/2013,52,8,5,13,1,1,1,0,2,0,5700,124770,61560,422954.0,0,614984.0,0,0,0,0,0,5700.0,124770.0,30780.0,422954.0,0.0,1,1,0.888859737,-0.6281387058943887
C17548,0,42,F,2334465.45,SENP,41-45,170,4,CA,07-01-2008,107,16,21,37,2,2,6,1,10,0,22600,654470,690250,541140.0,31968,1940428.0,0,0,0,0,0,11300.0,327235.0,69025.0,90190.0,31968.0,1,0,0.8888845999999999,-0.0014784761468642003
C4677,0,52,F,81247.41,SENP,>50,651,12,SA,3/29/2007,122,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0.88891184,0.15315508183227147
C17662,0,28,M,1612913.9,SAL,26-30,141,4,SA,6/30/2002,179,16,14,30,6,2,4,1,1,0,5400,574940,13610,389335.0,33345,1016630.0,0,0,0,0,0,2700.0,95823.33,13610.0,97333.75,33345.0,1,1,0.8889162140000001,0.16557422682433018
C7065,0,27,M,327772.7,SELF-EMP,26-30,448,29,SA,7/28/1999,214,16,2,18,0,2,0,0,0,0,25000,0,0,0.0,0,25000.0,0,0,0,0,0,12500.0,0.0,0.0,0.0,0.0,1,0,0.889144796,0.6706256974496834
C5186,0,37,M,475995.49,SAL,36-40,204,15,SA,5/14/2012,61,6,4,10,3,0,0,0,1,0,0,676580,0,0.0,0,676580.0,0,0,0,0,0,0.0,225526.67,0.0,0.0,0.0,1,0,0.8892014109999999,-0.46648967852638784
C8974,0,38,M,7348.83,SAL,36-40,504,24,SA,10-06-2006,128,6,2,8,0,0,2,0,0,0,0,0,0,877955.0,0,877955.0,0,0,0,0,0,0.0,0.0,0.0,438977.5,0.0,1,1,0.8892191559999999,-0.3247048157740348
C2205,0,37,F,969442.24,SENP,36-40,699,13,SA,9/16/2006,129,12,6,18,3,1,1,0,1,0,18800,980050,0,52.0,0,998902.0,0,0,0,0,0,18800.0,326683.33,0.0,52.0,0.0,0,0,0.889346002,0.8929801547246774
C10990,0,32,M,2238327.8,SENP,31-35,367,29,CA,1/29/2003,172,20,2,22,1,0,1,0,0,1,0,99420,0,365481.0,0,464901.0,0,0,0,0,0,0.0,99420.0,0.0,365481.0,0.0,1,1,0.8894236729999999,-1.014656617748052
C15156,0,46,M,394654.75,SAL,46-50,234,4,SA,8/22/2006,129,11,6,17,1,1,0,0,4,1,7700,195790,43550,0.0,0,247040.0,0,0,0,0,0,7700.0,195790.0,10887.5,0.0,0.0,1,0,0.8894238879999999,-1.050920094873252
C19380,1,47,M,621128.27,SENP,46-50,614,6,SA,2/20/2012,63,10,5,15,0,1,0,0,4,0,15600,0,79040,0.0,0,94640.0,0,0,0,0,0,15600.0,0.0,19760.0,0.0,0.0,1,0,0.8894418479999999,0.4512813576513824
C10331,0,29,M,18767.07,SELF-EMP,26-30,828,19,SA,09-02-2003,165,16,15,31,1,2,4,1,7,0,23800,43420,948120,670194.0,1725,1687259.0,0,0,0,0,0,11900.0,43420.0,135445.71,167548.5,1725.0,1,1,0.889449429,0.05607098507987771
C12294,1,37,M,25570.39,SELF-EMP,36-40,236,18,SA,02-04-2014,40,2,2,4,0,0,0,0,2,0,0,0,17500,0.0,0,17500.0,0,0,0,0,0,0.0,0.0,8750.0,0.0,0.0,1,0,0.889450066,0.8049990860602892
C9125,0,25,M,115721.76,SAL,<25,366,17,SA,02-09-2000,208,14,7,21,1,1,1,0,4,0,18500,444780,12970,642183.0,0,1118433.0,0,0,0,1,0,18500.0,444780.0,3242.5,642183.0,0.0,1,0,0.8894648709999999,0.4091825877436254
C18644,1,34,F,176770.24,SELF-EMP,31-35,530,1,SA,02-06-2008,112,11,6,17,3,1,1,0,1,0,6500,758920,0,770660.0,0,1536080.0,1,0,0,0,1,6500.0,252973.33,0.0,770660.0,0.0,1,1,0.88956235,-1.159116441617808
C16589,0,36,M,1604375.29,SENP,36-40,941,1,SA,6/18/2007,119,10,6,16,0,1,1,0,4,0,14900,0,88120,323574.0,0,426594.0,0,0,0,0,0,14900.0,0.0,22030.0,323574.0,0.0,1,0,0.8895653020000001,0.5911602908514979
C18985,0,33,M,138240.37,SENP,31-35,129,4,SA,8/30/2012,57,5,4,9,2,0,0,0,2,1,0,583180,58320,0.0,0,641500.0,0,0,0,0,0,0.0,291590.0,29160.0,0.0,0.0,1,0,0.8898031120000001,1.9144552670597275
C925,0,47,M,15102.04,SENP,46-50,342,22,SA,2/28/2011,75,16,1,17,1,0,0,0,0,0,0,631080,0,0.0,0,631080.0,0,0,0,0,0,0.0,631080.0,0.0,0.0,0.0,1,0,0.8898507109999999,-2.12296109639173
C18559,0,41,M,701563.29,PROF,41-45,245,1,SA,01-06-2013,53,14,7,21,1,1,1,0,4,1,300,248900,14360,881881.0,0,1145441.0,0,0,0,0,0,300.0,248900.0,3590.0,881881.0,0.0,1,1,0.8899348690000001,-0.556360690030822
C19133,0,37,M,32418.36,PROF,36-40,285,8,SA,4/17/2006,134,10,5,15,0,1,0,0,4,1,17800,0,78140,0.0,0,95940.0,0,0,0,0,0,17800.0,0.0,19535.0,0.0,0.0,1,0,0.889949655,0.4604466566399949
C14308,0,32,M,33569.84,SELF-EMP,31-35,119,6,SA,12/22/2001,185,5,6,11,3,1,1,0,1,0,9500,525810,0,383028.0,0,918338.0,0,0,0,0,0,9500.0,175270.0,0.0,383028.0,0.0,0,0,0.890048504,0.5782686072752056
C17078,0,47,F,5251.79,PROF,46-50,187,4,SA,11-10-2000,199,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0.89005598,1.8115455797474984
C19606,0,23,F,28251.87,SAL,<25,702,5,SA,9/20/2007,116,6,5,11,1,1,1,0,2,0,8700,961510,76390,827958.0,0,1874558.0,0,0,0,0,0,8700.0,961510.0,38195.0,827958.0,0.0,1,1,0.890057193,-0.5100758420896487
C13438,1,31,M,537015.73,PROF,31-35,980,18,SA,05-06-2013,49,4,6,10,0,1,1,0,4,1,16800,0,23840,629456.0,0,670096.0,0,0,0,0,0,16800.0,0.0,5960.0,629456.0,0.0,1,0,0.890081129,-0.36178714295160164
C14820,0,45,F,57908.97,SENP,41-45,830,5,SA,4/25/2014,37,12,6,18,0,1,1,0,4,0,17500,0,29160,116860.0,0,163520.0,0,0,0,0,0,17500.0,0.0,7290.0,116860.0,0.0,1,1,0.89016964,1.4696104553620186
C14346,0,47,M,16735.88,SAL,46-50,125,5,SA,7/19/2013,46,18,14,32,5,2,4,1,2,0,600,407930,50390,850679.0,196674,1506273.0,0,0,0,0,0,300.0,81586.0,25195.0,212669.75,196674.0,1,1,0.890203425,0.6827724562566068
C8540,0,42,M,224276.4,SAL,41-45,897,20,SA,11-01-2008,103,4,3,7,1,0,0,0,2,1,0,259400,30850,0.0,0,290250.0,0,0,0,1,1,0.0,259400.0,15425.0,0.0,0.0,1,1,0.890371193,0.3197265720842631
C16899,0,42,M,985824.49,PROF,41-45,782,5,SA,09-04-2012,57,8,5,13,2,1,1,0,1,1,11200,459270,0,170716.0,0,641186.0,0,0,0,0,0,11200.0,229635.0,0.0,170716.0,0.0,1,0,0.890381635,0.9970987920478716
C1553,0,26,F,257260.17,SENP,26-30,785,31,SA,11-11-2007,115,6,4,10,1,1,2,0,0,1,11400,449880,0,858066.0,0,1319346.0,1,0,0,0,0,11400.0,449880.0,0.0,429033.0,0.0,0,1,0.8903970940000001,-0.8296091593513787
C11957,0,41,M,63211.73,SENP,41-45,329,21,CA,12/20/2001,185,33,3,36,2,0,1,0,0,0,0,469590,0,623884.0,0,1093474.0,0,0,0,0,0,0.0,234795.0,0.0,623884.0,0.0,1,1,0.8904171470000001,0.9055282571902299
C18384,0,42,M,26013.85,PROF,41-45,866,8,SA,6/23/2001,191,18,14,32,2,2,4,1,5,0,19900,764540,377640,289936.0,113697,1565713.0,0,0,0,0,0,9950.0,382270.0,75528.0,72484.0,113697.0,1,0,0.8906402729999999,-0.9990596087149579
C9061,0,47,M,422421.57,SENP,46-50,231,15,SA,06-10-2014,36,7,5,12,2,1,1,0,1,0,10000,448940,0,247766.0,0,706706.0,0,0,0,0,0,10000.0,224470.0,0.0,247766.0,0.0,1,0,0.890755761,1.0026192860775125
C18120,0,31,F,970269.95,SENP,31-35,134,8,SA,11/21/2006,126,2,2,4,0,0,0,0,2,0,0,0,68300,0.0,0,68300.0,0,0,0,0,0,0.0,0.0,34150.0,0.0,0.0,0,0,0.8908140590000001,-0.9233380442904754
C17307,0,46,F,603681.14,SENP,46-50,112,9,CA,07-07-2014,35,4,4,8,1,0,0,0,3,0,0,842380,14960,0.0,0,857340.0,0,0,0,0,0,0.0,842380.0,4986.67,0.0,0.0,1,1,0.890830929,0.285250855087446
C14702,1,47,M,206808.1,SAL,46-50,475,1,SA,3/17/2014,39,3,2,5,1,0,0,0,1,1,0,792710,0,0.0,0,792710.0,0,0,0,0,0,0.0,792710.0,0.0,0.0,0.0,1,0,0.890832097,1.1262374281689065
C14570,0,27,M,264215.8,SELF-EMP,26-30,563,8,SA,12-12-2007,114,11,8,19,1,1,1,0,5,0,3100,490540,855520,105867.0,0,1455027.0,0,0,0,0,0,3100.0,490540.0,171104.0,105867.0,0.0,1,1,0.89096038,-1.4822117358574023
C19180,0,38,F,721391.33,SENP,36-40,130,1,SA,11/15/2010,79,10,6,16,3,1,1,0,1,0,19500,551200,0,140754.0,0,711454.0,0,0,0,0,0,19500.0,183733.33,0.0,140754.0,0.0,1,1,0.8911507129999999,0.44750381276527706
C2256,0,26,F,92624.56,SELF-EMP,26-30,867,16,SA,07-12-2004,155,13,7,20,0,1,1,0,5,0,10600,0,62310,7471.0,0,80381.0,0,0,0,0,0,10600.0,0.0,12462.0,7471.0,0.0,1,1,0.8911943999999999,-1.0785539881367783
C9163,0,52,M,13282.37,SELF-EMP,>50,793,14,CA,06-06-2001,192,34,20,54,9,2,6,1,2,0,10500,851930,15530,318471.0,154255,1350686.0,0,0,0,1,0,5250.0,94658.89,7765.0,53078.5,154255.0,1,0,0.891240887,-1.100938142825622
C5114,0,30,M,1070322.17,PROF,26-30,683,20,CA,03-09-2008,111,15,18,33,13,2,0,1,2,0,33500,869230,0,0.0,29229,931959.0,0,0,0,1,0,16750.0,66863.85,0.0,0.0,29229.0,1,0,0.891512836,-0.7484571624017404
C6825,0,22,M,219018.79,SAL,<25,706,20,SA,12-09-2010,78,4,3,7,1,0,0,0,2,0,0,438450,76900,0.0,0,515350.0,0,0,0,0,0,0.0,438450.0,38450.0,0.0,0.0,1,1,0.8915164959999999,0.06888033109783145
C15015,0,44,M,377801.33,SAL,41-45,536,7,SA,04-01-2013,50,14,7,21,3,1,1,0,2,0,16100,376260,17210,469888.0,0,879458.0,0,0,0,0,0,16100.0,125420.0,8605.0,469888.0,0.0,1,0,0.89152843,0.7871078312170245
C14744,0,33,F,365516.44,PROF,31-35,149,5,CA,8/30/2007,117,27,25,52,5,3,8,2,7,0,37600,53660,937860,764946.0,71273,1865339.0,0,0,0,0,0,12533.33,10732.0,133980.0,95618.25,35636.5,1,1,0.891548764,0.432442369704794
C10742,0,29,M,15873.66,SAL,26-30,147,21,SA,01-06-2010,89,19,4,23,3,0,1,0,0,0,0,693260,0,600751.0,0,1294011.0,0,0,0,0,0,0.0,231086.67,0.0,600751.0,0.0,1,0,0.891553218,-0.8703428956403924
C3208,0,52,M,30764.31,SAL,>50,183,30,SA,07-12-2006,131,6,1,7,0,0,1,0,0,1,0,0,0,847321.0,0,847321.0,0,0,0,0,0,0.0,0.0,0.0,847321.0,0.0,0,0,0.891630301,0.5639821555802484
C3397,0,29,F,61555.02,PROF,26-30,686,21,CA,03-02-2005,147,16,4,20,1,1,2,0,0,1,19000,146810,0,301789.0,0,467599.0,0,0,0,0,0,19000.0,146810.0,0.0,150894.5,0.0,0,0,0.8916730629999999,-2.591517612652941
C12114,0,29,M,98690.39,SAL,26-30,695,11,SA,2/27/2008,111,5,6,11,1,1,0,0,4,0,12700,904160,21810,0.0,0,938670.0,0,0,0,0,0,12700.0,904160.0,5452.5,0.0,0.0,1,1,0.891678658,2.137190237569279
C19134,0,38,M,67049.97,SELF-EMP,36-40,570,7,SA,2/26/2013,51,6,4,10,2,0,0,0,2,0,0,321090,61900,0.0,0,382990.0,0,0,0,0,0,0.0,160545.0,30950.0,0.0,0.0,1,0,0.8917736270000001,-0.378180042999917
C19021,1,35,M,951135.07,SENP,31-35,313,8,SA,07-07-2007,119,2,1,3,0,0,0,0,1,0,0,0,89020,0.0,0,89020.0,0,0,0,0,0,0.0,0.0,89020.0,0.0,0.0,1,1,0.8917972679999999,0.19987148961801876
C7133,0,36,M,25647.9,SAL,36-40,295,23,SA,7/17/2007,119,0,1,1,1,0,0,0,0,1,0,363760,0,0.0,0,363760.0,0,0,0,0,0,0.0,363760.0,0.0,0.0,0.0,0,1,0.8918483629999999,0.3704306868397243
C7725,0,31,M,32388.12,SELF-EMP,31-35,411,17,SA,3/14/2005,147,6,5,11,1,1,1,0,2,0,13000,383500,73960,868817.0,0,1339277.0,0,0,0,0,0,13000.0,383500.0,36980.0,868817.0,0.0,1,0,0.8919219740000001,0.31817702391762176
C1021,0,27,M,355109.39,SENP,26-30,258,15,SA,09-12-2003,165,3,2,5,1,0,0,0,1,0,0,399540,0,0.0,0,399540.0,0,0,0,0,0,0.0,399540.0,0.0,0.0,0.0,1,0,0.8919233529999999,0.6969419544353836
C17128,1,21,M,48238.56,PROF,<25,792,2,SA,3/15/2013,51,7,5,12,1,1,1,0,2,0,400,819330,36710,790186.0,0,1646626.0,0,0,0,0,0,400.0,819330.0,18355.0,790186.0,0.0,1,0,0.8919359790000001,-0.32899204835734647
C3445,0,44,F,293054.97,SAL,41-45,603,20,CA,3/28/2009,98,24,4,28,2,0,0,0,2,0,0,76950,55500,0.0,0,132450.0,1,0,0,0,0,0.0,38475.0,27750.0,0.0,0.0,1,0,0.8921701329999999,0.7353262212791468
C19814,0,32,M,575926.12,SENP,31-35,246,3,CA,7/22/2003,166,27,25,52,6,3,8,2,6,1,47500,930450,50230,787886.0,40876,1856942.0,0,0,0,0,0,15833.33,155075.0,8371.67,98485.75,20438.0,1,0,0.892255083,-0.8234259406874013
C5400,0,40,M,757287.02,SELF-EMP,36-40,298,24,SA,8/28/2007,117,17,1,18,1,0,0,0,0,0,0,204750,0,0.0,0,204750.0,0,0,0,0,0,0.0,204750.0,0.0,0.0,0.0,1,1,0.892255565,0.009723704557331566
C18495,1,53,M,686380.61,SENP,>50,735,8,CA,6/30/2002,179,21,27,48,4,3,8,2,10,0,13100,797060,4592450,659532.0,178055,6240197.0,0,0,0,0,0,4366.67,199265.0,459245.0,82441.5,89027.5,1,0,0.8922587190000001,-0.34094220901625344
C516,0,37,F,186682.93,SELF-EMP,36-40,325,20,SA,01-01-2006,137,18,14,32,1,2,4,1,6,0,37800,662460,651260,375348.0,46693,1773561.0,0,0,0,0,1,18900.0,662460.0,108543.33,93837.0,46693.0,1,1,0.892360769,0.5585556234029384
C1163,0,33,F,2604338.16,SENP,31-35,364,23,CA,03-02-2005,147,0,3,3,2,0,1,0,0,0,0,91410,0,647639.0,0,739049.0,0,0,0,0,0,0.0,45705.0,0.0,647639.0,0.0,1,1,0.8924034270000001,-0.2048748900855945
C16448,0,38,M,1608811.78,SAL,36-40,302,6,SA,02-09-2011,76,6,5,11,1,1,1,0,2,0,6500,210070,91190,437852.0,0,745612.0,1,0,0,0,1,6500.0,210070.0,45595.0,437852.0,0.0,1,0,0.8924118409999999,1.4158126859139866
C11050,0,53,M,40429.24,SAL,>50,226,21,SA,12-01-2006,126,17,3,20,2,0,1,0,0,0,0,349560,0,327239.0,0,676799.0,0,0,0,0,0,0.0,174780.0,0.0,327239.0,0.0,1,1,0.892430147,0.9388132825000836
C4195,0,39,M,123276.36,SAL,36-40,666,13,SA,6/20/2012,59,7,7,14,2,1,0,0,4,0,3200,681790,66850,0.0,0,751840.0,0,0,0,0,0,3200.0,340895.0,16712.5,0.0,0.0,0,0,0.892450851,-0.15748632748190952
C8310,0,47,F,637955.66,SAL,46-50,306,16,SA,04-06-2003,170,10,5,15,1,1,1,0,2,0,13800,254470,63050,570600.0,0,901920.0,0,0,0,0,0,13800.0,254470.0,31525.0,570600.0,0.0,1,0,0.892504635,1.2173844378576053
C11170,0,40,M,413965.13,SENP,36-40,539,26,SA,7/18/2000,202,0,1,1,1,0,0,0,0,1,0,656940,0,0.0,0,656940.0,0,0,0,0,0,0.0,656940.0,0.0,0.0,0.0,1,0,0.8925510090000001,-1.3730726651029181
C8998,0,53,M,24415.87,SAL,>50,811,16,SA,5/22/2008,108,8,5,13,0,1,0,0,4,0,11800,0,85090,0.0,0,96890.0,0,0,0,0,0,11800.0,0.0,21272.5,0.0,0.0,1,0,0.8925521829999999,-0.2557851220722587
C486,0,54,M,18017.94,PROF,>50,760,12,SA,12/29/2012,53,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0.892681754,-0.3158030771866867
C15804,0,24,F,389465.87,SENP,<25,153,3,SA,9/17/2003,165,7,5,12,2,1,1,0,1,0,13500,217030,0,396334.0,0,626864.0,0,0,0,0,0,13500.0,108515.0,0.0,396334.0,0.0,0,1,0.892812642,0.18504995955116296
C6150,0,28,M,144.55,SENP,26-30,112,21,SA,3/21/2010,86,4,1,5,0,0,0,1,0,0,0,0,0,0.0,158891,158891.0,1,0,170,0,0,0.0,0.0,0.0,0.0,158891.0,0,0,0.892837818,-0.6327365322353894
C10924,0,28,O,4603785.8,SELF-EMP,26-30,888,18,CA,3/29/2007,122,48,19,67,5,2,6,1,5,0,43100,676400,380890,648901.0,78104,1827395.0,1,0,0,0,0,21550.0,135280.0,76178.0,108150.17,78104.0,1,0,0.893059478,-1.090391148093899
C953,0,41,F,1497864.82,SENP,41-45,143,17,CA,4/17/2012,62,28,2,30,1,1,0,0,0,0,8800,402740,0,0.0,0,411540.0,1,0,0,0,0,8800.0,402740.0,0.0,0.0,0.0,1,0,0.893154187,-0.07440836206141518
C1003,0,29,M,75737.9,SELF-EMP,26-30,799,18,SA,07-10-2005,143,20,16,36,6,2,0,1,7,0,27000,395440,698220,0.0,94185,1214845.0,0,0,0,0,1,13500.0,65906.67,99745.71,0.0,94185.0,0,1,0.89340223,-0.7013422040143931
C12606,1,36,M,288328.23,SELF-EMP,36-40,838,12,SA,5/21/2006,132,20,11,31,5,1,0,1,4,0,11200,869200,42040,0.0,63136,985576.0,1,0,0,0,1,11200.0,173840.0,10510.0,0.0,63136.0,1,0,0.8935229640000001,0.5358797420195257
C9127,0,38,M,22267.31,SAL,36-40,852,12,SA,8/24/2010,81,5,5,10,1,1,1,0,2,0,15400,239370,91370,737248.0,0,1083388.0,0,0,0,0,0,15400.0,239370.0,45685.0,737248.0,0.0,1,1,0.893543785,0.4812247736202065
C5433,0,28,F,1491631.97,SENP,26-30,926,18,SA,2/13/2010,88,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0.893550002,-0.35958417150323857
C4748,0,37,F,551578.87,SENP,36-40,773,13,CA,7/21/2005,142,15,18,33,7,2,0,1,8,0,8500,540200,246140,0.0,65901,860741.0,0,0,0,0,0,4250.0,77171.43,30767.5,0.0,65901.0,1,1,0.8936159340000001,0.3003350753297826
C1716,0,29,F,367107.34,PROF,26-30,331,22,SA,4/18/2000,205,7,2,9,1,0,0,1,0,0,0,718990,0,0.0,140114,859104.0,0,0,0,0,0,0.0,718990.0,0.0,0.0,140114.0,1,0,0.893676267,-0.3767373863894217
C5284,0,27,F,561463.34,SENP,26-30,758,25,SA,3/31/2013,50,7,3,10,1,1,1,0,0,0,17000,515000,0,660632.0,0,1192632.0,0,0,0,0,0,17000.0,515000.0,0.0,660632.0,0.0,1,1,0.894036547,1.0365742395329882
C14221,1,52,M,77368.0,PROF,>50,555,4,SA,02-05-2003,172,2,6,8,3,1,1,0,1,0,13000,349680,0,998979.0,0,1361659.0,0,0,0,0,0,13000.0,116560.0,0.0,998979.0,0.0,1,0,0.894149674,-1.3165618012134988
C11606,0,23,M,186406.45,SELF-EMP,<25,756,30,CA,01-10-2010,89,40,4,44,0,1,0,1,2,0,7400,0,79130,0.0,187949,274479.0,0,0,0,1,0,7400.0,0.0,39565.0,0.0,187949.0,1,0,0.894247758,0.21593732864693851
C3720,0,37,F,969442.24,SENP,36-40,699,13,SA,9/16/2006,129,12,6,18,3,1,1,0,1,0,18800,980050,0,52.0,0,998902.0,0,0,0,0,0,18800.0,326683.33,0.0,52.0,0.0,0,0,0.894262179,0.5248671102276635
